continent,country,geo,date,trade_war,us_china_trade_war,china_trade_war,US_trade_war,Meng_Wanzhou,huawei_ban,huawei,meng_wanzhou_huawei,huawei_google_ban,huawei_android_ban,Hong_Kong_protests
Europe,Slovenia,SI,2018/4/22,35,NA,NA,NA,0,0,66,0,0,NA,0
Europe,Slovenia,SI,2018/4/29,0,NA,NA,NA,0,0,52,0,0,NA,0
Europe,Slovenia,SI,2018/5/6,0,NA,NA,NA,0,0,63,0,0,NA,0
Europe,Slovenia,SI,2018/5/13,0,NA,NA,NA,0,0,66,0,0,NA,0
Europe,Slovenia,SI,2018/5/20,0,NA,NA,NA,0,0,53,0,0,NA,0
Europe,Slovenia,SI,2018/5/27,0,NA,NA,NA,0,0,48,0,0,NA,0
Europe,Slovenia,SI,2018/6/3,0,NA,NA,NA,0,0,56,0,0,NA,0
Europe,Slovenia,SI,2018/6/10,0,NA,NA,NA,0,0,57,0,0,NA,0
Europe,Slovenia,SI,2018/6/17,65,NA,NA,NA,0,0,65,0,0,NA,0
Europe,Slovenia,SI,2018/6/24,34,NA,NA,NA,0,0,69,0,0,NA,0
Europe,Slovenia,SI,2018/7/1,33,NA,NA,NA,0,0,62,0,0,NA,0
Europe,Slovenia,SI,2018/7/8,0,NA,NA,NA,0,0,73,0,0,NA,0
Europe,Slovenia,SI,2018/7/15,0,NA,NA,NA,0,0,67,0,0,NA,0
Europe,Slovenia,SI,2018/7/22,35,NA,NA,NA,0,0,67,0,0,NA,0
Europe,Slovenia,SI,2018/7/29,34,NA,NA,NA,0,0,72,0,0,NA,0
Europe,Slovenia,SI,2018/8/5,34,NA,NA,NA,0,0,72,0,0,NA,0
Europe,Slovenia,SI,2018/8/12,0,NA,NA,NA,0,0,72,0,0,NA,0
Europe,Slovenia,SI,2018/8/19,0,NA,NA,NA,0,0,69,0,0,NA,0
Europe,Slovenia,SI,2018/8/26,0,NA,NA,NA,0,0,68,0,0,NA,0
Europe,Slovenia,SI,2018/9/2,0,NA,NA,NA,0,0,76,0,0,NA,0
Europe,Slovenia,SI,2018/9/9,34,NA,NA,NA,0,0,85,0,0,NA,0
Europe,Slovenia,SI,2018/9/16,0,NA,NA,NA,0,0,67,0,0,NA,0
Europe,Slovenia,SI,2018/9/23,0,NA,NA,NA,0,0,79,0,0,NA,0
Europe,Slovenia,SI,2018/9/30,0,NA,NA,NA,0,0,63,0,0,NA,0
Europe,Slovenia,SI,2018/10/7,0,NA,NA,NA,0,0,60,0,0,NA,0
Europe,Slovenia,SI,2018/10/14,33,NA,NA,NA,0,0,75,0,0,NA,0
Europe,Slovenia,SI,2018/10/21,0,NA,NA,NA,0,0,78,0,0,NA,0
Europe,Slovenia,SI,2018/10/28,0,NA,NA,NA,0,0,67,0,0,NA,0
Europe,Slovenia,SI,2018/11/4,0,NA,NA,NA,0,0,87,0,0,NA,0
Europe,Slovenia,SI,2018/11/11,33,NA,NA,NA,0,0,84,0,0,NA,0
Europe,Slovenia,SI,2018/11/18,30,NA,NA,NA,0,0,76,0,0,NA,0
Europe,Slovenia,SI,2018/11/25,0,NA,NA,NA,0,0,83,0,0,NA,0
Europe,Slovenia,SI,2018/12/2,0,NA,NA,NA,100,0,95,0,0,NA,41
Europe,Slovenia,SI,2018/12/9,0,NA,NA,NA,50,0,90,0,0,NA,0
Europe,Slovenia,SI,2018/12/16,33,NA,NA,NA,0,0,94,0,0,NA,0
Europe,Slovenia,SI,2018/12/23,0,NA,NA,NA,0,41,78,0,0,NA,0
Europe,Slovenia,SI,2018/12/30,0,NA,NA,NA,0,0,66,0,0,NA,0
Europe,Slovenia,SI,2019/1/6,0,NA,NA,NA,0,0,75,0,0,NA,0
Europe,Slovenia,SI,2019/1/13,0,NA,NA,NA,46,0,60,0,0,NA,0
Europe,Slovenia,SI,2019/1/20,0,NA,NA,NA,0,0,60,0,0,NA,0
Europe,Slovenia,SI,2019/1/27,0,NA,NA,NA,0,0,59,0,0,NA,0
Europe,Slovenia,SI,2019/2/3,0,NA,NA,NA,48,0,59,0,0,NA,0
Europe,Slovenia,SI,2019/2/10,0,NA,NA,NA,0,0,63,0,0,NA,0
Europe,Slovenia,SI,2019/2/17,0,NA,NA,NA,0,0,62,0,0,NA,0
Europe,Slovenia,SI,2019/2/24,0,NA,NA,NA,0,0,70,0,0,NA,0
Europe,Slovenia,SI,2019/3/3,32,NA,NA,NA,0,0,63,0,0,NA,0
Europe,Slovenia,SI,2019/3/10,0,NA,NA,NA,0,0,80,0,0,NA,0
Europe,Slovenia,SI,2019/3/17,0,NA,NA,NA,0,0,67,0,0,NA,0
Europe,Slovenia,SI,2019/3/24,0,NA,NA,NA,0,0,100,0,0,NA,0
Europe,Slovenia,SI,2019/3/31,0,NA,NA,NA,0,0,88,0,0,NA,0
Europe,Slovenia,SI,2019/4/7,0,NA,NA,NA,0,0,75,0,0,NA,0
Europe,Slovenia,SI,2019/4/14,0,NA,NA,NA,0,0,66,0,0,NA,0
Europe,Slovenia,SI,2019/4/21,0,NA,NA,NA,0,0,67,0,0,NA,0
Europe,Slovenia,SI,2019/4/28,0,NA,NA,NA,0,0,68,0,0,NA,0
Europe,Slovenia,SI,2019/5/5,30,NA,NA,NA,46,0,67,100,0,NA,0
Europe,Slovenia,SI,2019/5/12,30,NA,NA,NA,0,0,79,0,0,NA,0
Europe,Slovenia,SI,2019/5/19,46,NA,NA,NA,0,100,92,0,86,NA,0
Europe,Slovenia,SI,2019/5/26,60,NA,NA,NA,0,33,68,0,0,NA,0
Europe,Slovenia,SI,2019/6/2,33,NA,NA,NA,0,0,48,0,88,NA,0
Europe,Slovenia,SI,2019/6/9,32,NA,NA,NA,0,0,54,0,91,NA,0
Europe,Slovenia,SI,2019/6/16,0,NA,NA,NA,0,34,47,0,0,NA,0
Europe,Slovenia,SI,2019/6/23,35,NA,NA,NA,0,0,68,0,0,NA,0
Europe,Slovenia,SI,2019/6/30,0,NA,NA,NA,0,36,55,0,0,NA,0
Europe,Slovenia,SI,2019/7/7,32,NA,NA,NA,0,0,58,0,0,NA,0
Europe,Slovenia,SI,2019/7/14,0,NA,NA,NA,0,0,70,0,0,NA,0
Europe,Slovenia,SI,2019/7/21,0,NA,NA,NA,0,39,50,0,0,NA,0
Europe,Slovenia,SI,2019/7/28,34,NA,NA,NA,0,0,62,0,0,NA,43
Europe,Slovenia,SI,2019/8/4,36,NA,NA,NA,0,0,72,0,100,NA,45
Europe,Slovenia,SI,2019/8/11,0,NA,NA,NA,0,0,57,0,0,NA,86
Europe,Slovenia,SI,2019/8/18,0,NA,NA,NA,0,0,69,0,0,NA,100
Europe,Slovenia,SI,2019/8/25,0,NA,NA,NA,0,0,72,0,0,NA,0
Europe,Slovenia,SI,2019/9/1,0,NA,NA,NA,0,0,61,0,0,NA,0
Europe,Slovenia,SI,2019/9/8,31,NA,NA,NA,0,0,61,0,0,NA,0
Europe,Slovenia,SI,2019/9/15,0,NA,NA,NA,0,34,64,0,0,NA,0
Europe,Slovenia,SI,2019/9/22,30,NA,NA,NA,0,0,74,0,83,NA,0
Europe,Slovenia,SI,2019/9/29,30,NA,NA,NA,0,0,62,0,0,NA,0
Europe,Slovenia,SI,2019/10/6,0,NA,NA,NA,0,33,50,0,0,NA,79
Europe,Slovenia,SI,2019/10/13,30,NA,NA,NA,0,34,61,0,0,NA,39
Europe,Slovenia,SI,2019/10/20,0,NA,NA,NA,0,33,55,0,84,NA,39
Europe,Slovenia,SI,2019/10/27,0,NA,NA,NA,0,0,59,0,0,NA,0
Europe,Slovakia,SK,2018/3/4,44,NA,NA,NA,0,0,46,NA,NA,NA,0
Europe,Slovakia,SK,2018/3/11,0,NA,NA,NA,0,0,43,NA,NA,NA,0
Europe,Slovakia,SK,2018/3/18,0,NA,NA,NA,0,0,42,NA,NA,NA,0
Europe,Slovakia,SK,2018/3/25,0,NA,NA,NA,0,0,62,NA,NA,NA,0
Europe,Slovakia,SK,2018/4/1,0,NA,NA,NA,0,0,56,NA,NA,NA,0
Europe,Slovakia,SK,2018/4/8,0,NA,NA,NA,0,0,59,NA,NA,NA,0
Europe,Slovakia,SK,2018/4/15,0,NA,NA,NA,0,0,61,NA,NA,NA,0
Europe,Slovakia,SK,2018/4/22,0,NA,NA,NA,0,0,62,NA,NA,NA,0
Europe,Slovakia,SK,2018/4/29,0,NA,NA,NA,0,0,57,NA,NA,NA,0
Europe,Slovakia,SK,2018/5/6,0,NA,NA,NA,0,0,57,NA,NA,NA,0
Europe,Slovakia,SK,2018/5/13,0,NA,NA,NA,0,0,56,NA,NA,NA,0
Europe,Slovakia,SK,2018/5/20,0,NA,NA,NA,0,0,54,NA,NA,NA,0
Europe,Slovakia,SK,2018/5/27,0,NA,NA,NA,0,0,51,NA,NA,NA,0
Europe,Slovakia,SK,2018/6/3,0,NA,NA,NA,0,0,58,NA,NA,NA,0
Europe,Slovakia,SK,2018/6/10,0,NA,NA,NA,0,78,57,NA,NA,NA,0
Europe,Slovakia,SK,2018/6/17,48,NA,NA,NA,0,0,58,NA,NA,NA,0
Europe,Slovakia,SK,2018/6/24,0,NA,NA,NA,0,0,53,NA,NA,NA,0
Europe,Slovakia,SK,2018/7/1,0,NA,NA,NA,0,0,53,NA,NA,NA,0
Europe,Slovakia,SK,2018/7/8,0,NA,NA,NA,0,0,61,NA,NA,NA,0
Europe,Slovakia,SK,2018/7/15,0,NA,NA,NA,0,0,59,NA,NA,NA,0
Europe,Slovakia,SK,2018/7/22,0,NA,NA,NA,0,0,56,NA,NA,NA,0
Europe,Slovakia,SK,2018/7/29,0,NA,NA,NA,0,0,53,NA,NA,NA,0
Europe,Slovakia,SK,2018/8/5,0,NA,NA,NA,0,0,59,NA,NA,NA,0
Europe,Slovakia,SK,2018/8/12,0,NA,NA,NA,0,84,65,NA,NA,NA,0
Europe,Slovakia,SK,2018/8/19,0,NA,NA,NA,0,0,57,NA,NA,NA,0
Europe,Slovakia,SK,2018/8/26,49,NA,NA,NA,0,0,55,NA,NA,NA,0
Europe,Slovakia,SK,2018/9/2,48,NA,NA,NA,0,0,66,NA,NA,NA,0
Europe,Slovakia,SK,2018/9/9,0,NA,NA,NA,0,0,73,NA,NA,NA,0
Europe,Slovakia,SK,2018/9/16,48,NA,NA,NA,0,0,73,NA,NA,NA,0
Europe,Slovakia,SK,2018/9/23,0,NA,NA,NA,0,0,71,NA,NA,NA,0
Europe,Slovakia,SK,2018/9/30,0,NA,NA,NA,0,0,67,NA,NA,NA,0
Europe,Slovakia,SK,2018/10/7,49,NA,NA,NA,0,0,62,NA,NA,NA,0
Europe,Slovakia,SK,2018/10/14,100,NA,NA,NA,0,0,65,NA,NA,NA,0
Europe,Slovakia,SK,2018/10/21,0,NA,NA,NA,0,0,71,NA,NA,NA,0
Europe,Slovakia,SK,2018/10/28,0,NA,NA,NA,0,0,76,NA,NA,NA,0
Europe,Slovakia,SK,2018/11/4,0,NA,NA,NA,0,0,86,NA,NA,NA,0
Europe,Slovakia,SK,2018/11/11,0,NA,NA,NA,0,0,83,NA,NA,NA,0
Europe,Slovakia,SK,2018/11/18,45,NA,NA,NA,0,0,86,NA,NA,NA,0
Europe,Slovakia,SK,2018/11/25,45,NA,NA,NA,0,0,77,NA,NA,NA,0
Europe,Slovakia,SK,2018/12/2,0,NA,NA,NA,0,0,74,NA,NA,NA,0
Europe,Slovakia,SK,2018/12/9,47,NA,NA,NA,0,80,83,NA,NA,NA,0
Europe,Slovakia,SK,2018/12/16,0,NA,NA,NA,98,0,85,NA,NA,NA,0
Europe,Slovakia,SK,2018/12/23,0,NA,NA,NA,100,88,100,NA,NA,NA,0
Europe,Slovakia,SK,2018/12/30,0,NA,NA,NA,0,0,74,NA,NA,NA,0
Europe,Slovakia,SK,2019/1/6,0,NA,NA,NA,0,0,63,NA,NA,NA,0
Europe,Slovakia,SK,2019/1/13,0,NA,NA,NA,0,0,64,NA,NA,NA,0
Europe,Slovakia,SK,2019/1/20,0,NA,NA,NA,0,0,66,NA,NA,NA,0
Europe,Slovakia,SK,2019/1/27,0,NA,NA,NA,90,0,59,NA,NA,NA,0
Europe,Slovakia,SK,2019/2/3,0,NA,NA,NA,0,0,54,NA,NA,NA,0
Europe,Slovakia,SK,2019/2/10,0,NA,NA,NA,0,0,54,NA,NA,NA,0
Europe,Slovakia,SK,2019/2/17,0,NA,NA,NA,0,0,51,NA,NA,NA,0
Europe,Slovakia,SK,2019/2/24,45,NA,NA,NA,0,0,56,NA,NA,NA,0
Europe,Slovakia,SK,2019/3/3,0,NA,NA,NA,0,0,61,NA,NA,NA,0
Europe,Slovakia,SK,2019/3/10,0,NA,NA,NA,0,0,65,NA,NA,NA,0
Europe,Slovakia,SK,2019/3/17,0,NA,NA,NA,0,0,58,NA,NA,NA,0
Europe,Slovakia,SK,2019/3/24,0,NA,NA,NA,0,0,77,NA,NA,NA,0
Europe,Slovakia,SK,2019/3/31,0,NA,NA,NA,0,0,64,NA,NA,NA,0
Europe,Slovakia,SK,2019/4/7,47,NA,NA,NA,0,0,64,NA,NA,NA,0
Europe,Slovakia,SK,2019/4/14,0,NA,NA,NA,0,0,62,NA,NA,NA,0
Europe,Slovakia,SK,2019/4/21,48,NA,NA,NA,0,0,65,NA,NA,NA,0
Europe,Slovakia,SK,2019/4/28,0,NA,NA,NA,0,0,55,NA,NA,NA,0
Europe,Slovakia,SK,2019/5/5,44,NA,NA,NA,0,0,60,NA,NA,NA,0
Europe,Slovakia,SK,2019/5/12,0,NA,NA,NA,0,0,59,NA,NA,NA,0
Europe,Slovakia,SK,2019/5/19,0,NA,NA,NA,0,100,71,NA,NA,NA,0
Europe,Slovakia,SK,2019/5/26,44,NA,NA,NA,0,77,59,NA,NA,NA,0
Europe,Slovakia,SK,2019/6/2,48,NA,NA,NA,0,82,48,NA,NA,NA,0
Europe,Slovakia,SK,2019/6/9,0,NA,NA,NA,95,0,47,NA,NA,NA,0
Europe,Slovakia,SK,2019/6/16,0,NA,NA,NA,0,0,51,NA,NA,NA,0
Europe,Slovakia,SK,2019/6/23,0,NA,NA,NA,0,0,54,NA,NA,NA,0
Europe,Slovakia,SK,2019/6/30,0,NA,NA,NA,0,0,57,NA,NA,NA,0
Europe,Slovakia,SK,2019/7/7,0,NA,NA,NA,0,0,59,NA,NA,NA,0
Europe,Slovakia,SK,2019/7/14,0,NA,NA,NA,0,0,61,NA,NA,NA,0
Europe,Slovakia,SK,2019/7/21,0,NA,NA,NA,0,0,61,NA,NA,NA,0
Europe,Slovakia,SK,2019/7/28,0,NA,NA,NA,0,0,63,NA,NA,NA,0
Europe,Slovakia,SK,2019/8/4,0,NA,NA,NA,0,0,62,NA,NA,NA,0
Europe,Slovakia,SK,2019/8/11,46,NA,NA,NA,0,79,60,NA,NA,NA,0
Europe,Slovakia,SK,2019/8/18,48,NA,NA,NA,0,0,59,NA,NA,NA,0
Europe,Slovakia,SK,2019/8/25,0,NA,NA,NA,0,84,56,NA,NA,NA,0
Europe,Slovakia,SK,2019/9/1,0,NA,NA,NA,0,80,56,NA,NA,NA,0
Europe,Slovakia,SK,2019/9/8,0,NA,NA,NA,0,79,52,NA,NA,NA,100
Europe,Slovakia,SK,2019/9/15,0,NA,NA,NA,0,0,55,NA,NA,NA,0
Europe,Slovakia,SK,2019/9/22,47,NA,NA,NA,0,0,54,NA,NA,NA,0
Europe,Slovakia,SK,2019/9/29,0,NA,NA,NA,0,0,52,NA,NA,NA,0
Europe,Slovakia,SK,2019/10/6,44,NA,NA,NA,0,75,48,NA,NA,NA,96
Europe,Slovakia,SK,2019/10/13,0,NA,NA,NA,0,0,55,NA,NA,NA,0
Europe,Slovakia,SK,2019/10/20,0,NA,NA,NA,0,0,56,NA,NA,NA,95
Europe,Slovakia,SK,2019/10/27,0,NA,NA,NA,0,0,57,NA,NA,NA,0
Asia,Thailand,TH,2018/3/4,12,0,0,0,0,0,35,0,0,0,0
Asia,Thailand,TH,2018/3/11,15,0,0,0,0,0,40,0,0,0,0
Asia,Thailand,TH,2018/3/18,22,21,32,23,0,0,47,0,0,0,0
Asia,Thailand,TH,2018/3/25,22,21,32,45,0,0,67,0,0,0,0
Asia,Thailand,TH,2018/4/1,18,40,16,43,0,0,67,0,0,0,11
Asia,Thailand,TH,2018/4/8,14,23,36,0,0,8,69,0,0,0,0
Asia,Thailand,TH,2018/4/15,10,0,0,0,0,8,73,0,0,0,0
Asia,Thailand,TH,2018/4/22,12,20,0,44,0,0,67,0,0,0,0
Asia,Thailand,TH,2018/4/29,6,40,16,22,0,7,63,0,0,0,0
Asia,Thailand,TH,2018/5/6,0,0,0,45,0,11,64,0,0,0,0
Asia,Thailand,TH,2018/5/13,6,0,16,0,0,0,56,0,0,0,0
Asia,Thailand,TH,2018/5/20,13,0,16,23,0,0,60,0,0,0,0
Asia,Thailand,TH,2018/5/27,13,20,0,22,0,0,59,0,0,0,0
Asia,Thailand,TH,2018/6/3,19,0,0,22,0,8,55,0,0,0,0
Asia,Thailand,TH,2018/6/10,20,19,22,20,0,7,48,0,0,0,0
Asia,Thailand,TH,2018/6/17,47,29,22,52,0,0,44,0,0,0,0
Asia,Thailand,TH,2018/6/24,27,19,30,21,0,0,46,0,0,0,0
Asia,Thailand,TH,2018/7/1,49,19,52,60,0,0,44,0,0,0,0
Asia,Thailand,TH,2018/7/8,47,29,30,42,0,0,45,0,0,0,0
Asia,Thailand,TH,2018/7/15,39,30,15,54,0,0,50,0,0,0,0
Asia,Thailand,TH,2018/7/22,16,28,16,23,0,0,61,0,0,0,0
Asia,Thailand,TH,2018/7/29,33,29,15,74,0,0,57,0,0,0,0
Asia,Thailand,TH,2018/8/5,24,30,23,21,0,7,66,0,0,0,0
Asia,Thailand,TH,2018/8/12,37,32,59,41,0,0,63,0,0,0,0
Asia,Thailand,TH,2018/8/19,24,30,46,42,0,0,54,0,0,0,0
Asia,Thailand,TH,2018/8/26,23,57,58,80,0,0,55,0,0,0,0
Asia,Thailand,TH,2018/9/2,24,29,31,21,0,0,52,0,0,0,0
Asia,Thailand,TH,2018/9/9,24,39,15,21,0,0,48,0,0,0,0
Asia,Thailand,TH,2018/9/16,61,63,44,82,0,0,44,0,0,0,0
Asia,Thailand,TH,2018/9/23,54,33,15,21,0,0,49,0,0,0,0
Asia,Thailand,TH,2018/9/30,45,39,23,53,0,7,49,0,0,0,0
Asia,Thailand,TH,2018/10/7,22,41,47,44,0,7,46,0,0,0,0
Asia,Thailand,TH,2018/10/14,21,27,31,33,0,0,59,0,0,0,11
Asia,Thailand,TH,2018/10/21,55,30,23,43,0,0,69,0,0,0,0
Asia,Thailand,TH,2018/10/28,29,19,15,42,0,7,71,0,0,0,0
Asia,Thailand,TH,2018/11/4,39,40,31,43,0,0,68,0,0,0,0
Asia,Thailand,TH,2018/11/11,21,61,15,43,0,0,66,0,0,0,0
Asia,Thailand,TH,2018/11/18,32,56,73,45,0,0,66,0,0,0,0
Asia,Thailand,TH,2018/11/25,12,60,78,22,0,7,66,0,0,67,0
Asia,Thailand,TH,2018/12/2,37,61,72,22,100,7,71,67,0,0,0
Asia,Thailand,TH,2018/12/9,25,20,24,45,81,7,71,100,0,0,0
Asia,Thailand,TH,2018/12/16,20,38,29,42,18,0,65,64,0,0,0
Asia,Thailand,TH,2018/12/23,16,21,17,23,20,8,71,0,0,0,0
Asia,Thailand,TH,2018/12/30,13,21,25,0,0,8,66,0,0,0,0
Asia,Thailand,TH,2019/1/6,18,60,39,32,18,0,58,0,0,0,0
Asia,Thailand,TH,2019/1/13,18,0,15,0,18,0,53,64,0,0,0
Asia,Thailand,TH,2019/1/20,18,39,31,42,36,0,54,0,0,0,0
Asia,Thailand,TH,2019/1/27,26,38,37,62,35,0,53,62,0,0,0
Asia,Thailand,TH,2019/2/3,24,20,38,0,18,0,62,63,0,0,0
Asia,Thailand,TH,2019/2/10,20,37,14,30,17,0,60,0,0,0,0
Asia,Thailand,TH,2019/2/17,11,19,29,31,17,0,60,0,0,0,0
Asia,Thailand,TH,2019/2/24,11,31,22,30,0,7,59,0,0,0,0
Asia,Thailand,TH,2019/3/3,36,39,15,0,24,0,54,0,0,0,0
Asia,Thailand,TH,2019/3/10,9,19,15,0,0,0,51,0,0,0,0
Asia,Thailand,TH,2019/3/17,15,19,15,21,0,7,52,0,0,0,0
Asia,Thailand,TH,2019/3/24,24,20,31,0,0,0,90,0,0,0,0
Asia,Thailand,TH,2019/3/31,15,40,39,21,0,7,100,0,0,0,0
Asia,Thailand,TH,2019/4/7,10,22,35,0,21,8,90,0,0,0,0
Asia,Thailand,TH,2019/4/14,6,21,0,23,0,8,77,0,0,0,0
Asia,Thailand,TH,2019/4/21,18,0,15,0,18,0,70,0,0,0,0
Asia,Thailand,TH,2019/4/28,12,0,0,0,18,0,61,0,0,0,0
Asia,Thailand,TH,2019/5/5,46,30,47,22,56,0,64,0,0,0,0
Asia,Thailand,TH,2019/5/12,100,100,93,43,18,7,55,0,0,0,0
Asia,Thailand,TH,2019/5/19,100,60,100,85,18,100,75,65,100,100,0
Asia,Thailand,TH,2019/5/26,75,65,79,40,17,23,48,0,0,62,0
Asia,Thailand,TH,2019/6/2,83,50,59,31,0,14,44,0,15,0,0
Asia,Thailand,TH,2019/6/9,49,44,29,51,0,27,41,0,45,0,42
Asia,Thailand,TH,2019/6/16,45,46,43,100,17,0,40,0,0,0,41
Asia,Thailand,TH,2019/6/23,34,31,44,41,0,10,45,0,0,0,11
Asia,Thailand,TH,2019/6/30,33,24,14,29,0,13,47,0,0,0,10
Asia,Thailand,TH,2019/7/7,28,19,29,40,0,14,44,0,0,0,11
Asia,Thailand,TH,2019/7/14,48,28,22,20,0,0,47,0,0,0,10
Asia,Thailand,TH,2019/7/21,29,38,30,31,0,0,46,0,0,0,48
Asia,Thailand,TH,2019/7/28,39,56,29,20,0,7,43,0,0,0,15
Asia,Thailand,TH,2019/8/4,34,37,43,40,0,7,44,0,0,0,41
Asia,Thailand,TH,2019/8/11,35,24,21,49,0,7,45,0,0,0,100
Asia,Thailand,TH,2019/8/18,45,24,28,30,17,7,44,0,0,0,30
Asia,Thailand,TH,2019/8/25,80,67,28,40,0,10,46,0,29,61,55
Asia,Thailand,TH,2019/9/1,46,24,27,39,16,7,51,0,0,0,64
Asia,Thailand,TH,2019/9/8,49,30,49,29,0,0,51,0,14,0,20
Asia,Thailand,TH,2019/9/15,29,35,48,19,0,0,47,0,0,0,34
Asia,Thailand,TH,2019/9/22,26,51,40,36,0,0,50,0,0,0,33
Asia,Thailand,TH,2019/9/29,30,16,0,44,0,0,46,0,0,0,23
Asia,Thailand,TH,2019/10/6,29,35,48,85,16,6,44,0,14,0,49
Asia,Thailand,TH,2019/10/13,19,49,36,69,0,0,48,0,0,0,46
Asia,Thailand,TH,2019/10/20,25,22,26,36,0,6,48,0,0,0,0
Asia,Thailand,TH,2019/10/27,36,34,33,46,0,0,47,0,0,0,19
Europe,Turkey,TR,2018/3/4,0,0,0,62,0,0,24,0,0,0,0
Europe,Turkey,TR,2018/3/11,0,0,0,32,0,0,24,0,0,0,0
Europe,Turkey,TR,2018/3/18,90,41,96,31,0,0,25,0,0,0,0
Europe,Turkey,TR,2018/3/25,50,84,73,32,0,0,31,0,0,0,0
Europe,Turkey,TR,2018/4/1,51,42,0,33,0,0,27,0,0,0,0
Europe,Turkey,TR,2018/4/8,31,42,49,0,0,0,29,0,0,0,0
Europe,Turkey,TR,2018/4/15,0,0,50,0,0,0,31,0,0,0,0
Europe,Turkey,TR,2018/4/22,98,0,0,0,0,0,32,0,0,0,0
Europe,Turkey,TR,2018/4/29,42,0,0,33,0,0,31,0,0,0,0
Europe,Turkey,TR,2018/5/6,0,0,49,0,0,0,38,0,0,0,0
Europe,Turkey,TR,2018/5/13,47,0,0,0,0,13,39,0,0,0,0
Europe,Turkey,TR,2018/5/20,45,41,48,32,0,12,39,0,0,0,0
Europe,Turkey,TR,2018/5/27,0,0,0,0,0,0,40,0,0,0,0
Europe,Turkey,TR,2018/6/3,31,0,0,0,0,0,39,0,0,0,0
Europe,Turkey,TR,2018/6/10,0,0,0,0,0,0,42,0,0,0,0
Europe,Turkey,TR,2018/6/17,52,43,0,0,0,0,40,0,0,0,0
Europe,Turkey,TR,2018/6/24,30,0,48,0,0,0,36,0,0,0,0
Europe,Turkey,TR,2018/7/1,64,0,51,56,0,13,39,0,0,0,0
Europe,Turkey,TR,2018/7/8,78,43,0,33,0,0,43,0,0,0,0
Europe,Turkey,TR,2018/7/15,33,0,0,0,0,0,46,0,0,0,0
Europe,Turkey,TR,2018/7/22,32,0,0,34,0,0,45,0,0,0,0
Europe,Turkey,TR,2018/7/29,31,42,50,0,0,0,48,0,0,0,0
Europe,Turkey,TR,2018/8/5,59,40,47,63,0,0,44,0,0,0,0
Europe,Turkey,TR,2018/8/12,98,41,48,31,0,12,49,0,0,0,0
Europe,Turkey,TR,2018/8/19,41,0,0,43,0,0,56,0,0,0,0
Europe,Turkey,TR,2018/8/26,0,0,0,0,0,0,55,0,0,0,0
Europe,Turkey,TR,2018/9/2,0,0,0,0,0,13,50,0,0,0,0
Europe,Turkey,TR,2018/9/9,31,43,51,0,0,0,50,0,0,0,0
Europe,Turkey,TR,2018/9/16,48,0,0,34,0,13,49,0,0,0,0
Europe,Turkey,TR,2018/9/23,47,0,0,0,0,0,43,0,0,0,0
Europe,Turkey,TR,2018/9/30,32,43,0,33,0,0,42,0,0,0,0
Europe,Turkey,TR,2018/10/7,49,0,52,69,0,0,41,0,0,0,0
Europe,Turkey,TR,2018/10/14,81,0,0,0,0,0,50,0,0,0,0
Europe,Turkey,TR,2018/10/21,63,43,0,0,0,0,46,0,0,0,0
Europe,Turkey,TR,2018/10/28,65,0,0,0,0,0,46,0,0,0,0
Europe,Turkey,TR,2018/11/4,62,0,50,33,0,0,47,0,0,0,0
Europe,Turkey,TR,2018/11/11,0,0,0,0,0,0,50,0,0,0,0
Europe,Turkey,TR,2018/11/18,31,42,0,32,0,0,71,0,0,0,0
Europe,Turkey,TR,2018/11/25,61,0,0,0,0,0,61,0,0,0,0
Europe,Turkey,TR,2018/12/2,31,42,99,33,100,0,67,50,0,0,0
Europe,Turkey,TR,2018/12/9,46,0,0,49,57,0,71,100,0,0,0
Europe,Turkey,TR,2018/12/16,61,42,0,32,15,12,77,33,0,0,0
Europe,Turkey,TR,2018/12/23,41,0,0,33,10,0,76,0,0,0,0
Europe,Turkey,TR,2018/12/30,62,42,49,33,10,0,68,0,0,0,0
Europe,Turkey,TR,2019/1/6,89,41,0,0,10,0,58,0,0,0,0
Europe,Turkey,TR,2019/1/13,61,42,49,32,10,0,62,0,0,0,0
Europe,Turkey,TR,2019/1/20,46,0,0,0,10,13,68,68,0,0,0
Europe,Turkey,TR,2019/1/27,47,43,50,0,35,0,71,34,0,0,0
Europe,Turkey,TR,2019/2/3,0,0,0,0,0,13,89,34,0,0,0
Europe,Turkey,TR,2019/2/10,30,42,0,32,0,12,100,0,0,0,0
Europe,Turkey,TR,2019/2/17,0,42,98,65,10,0,89,0,0,0,0
Europe,Turkey,TR,2019/2/24,30,42,48,32,10,12,92,0,0,0,0
Europe,Turkey,TR,2019/3/3,32,0,0,34,10,13,75,35,0,0,0
Europe,Turkey,TR,2019/3/10,63,0,0,33,10,13,68,34,0,0,0
Europe,Turkey,TR,2019/3/17,65,44,0,68,10,13,69,0,0,0,0
Europe,Turkey,TR,2019/3/24,31,43,50,0,10,19,74,0,0,0,0
Europe,Turkey,TR,2019/3/31,29,0,0,31,0,0,63,0,0,0,0
Europe,Turkey,TR,2019/4/7,62,0,100,33,0,13,73,0,0,0,0
Europe,Turkey,TR,2019/4/14,31,0,50,0,15,19,79,0,0,0,0
Europe,Turkey,TR,2019/4/21,33,0,0,35,0,0,79,0,0,0,0
